surge_set	surge_count	time_to_id_days	window_overlap	window_size_samples	start_threshold	exit_threshold	delta_threshold_start	delta_threshold_exit	match_cost_sec	match_cost_days	match_cost_days_per_surge
all	3	17.5	no	5	3	3	0.1	0	1033949400	11967.0069444444	854.78621031746
4d	25	10.5	yes	4	3	4	0.05	0	1034597580	11974.5090277778	855.322073412698
3d	3	11.6666666666667	no	5	1	4	0	0	1035504600	11985.0069444444	856.071924603175
3d	3	11.6666666666667	no	5	1	4	0.025	0	1035504600	11985.0069444444	856.071924603175
3d	3	11.6666666666667	no	5	1	4	0.05	0	1035504600	11985.0069444444	856.071924603175
3d	3	11.6666666666667	no	5	1	4	0.075	0	1035504600	11985.0069444444	856.071924603175
3d	3	11.6666666666667	no	5	1	4	0.1	0	1035504600	11985.0069444444	856.071924603175
3d	3	23.3333333333333	no	5	2	4	0	0	1036109520	11992.0083333333	856.572023809524
3d	3	23.3333333333333	no	5	2	4	0.025	0	1036109520	11992.0083333333	856.572023809524
3d	3	23.3333333333333	no	5	2	4	0.05	0	1036109520	11992.0083333333	856.572023809524
all	24	7	no	3	2	2	0.1	0	1036367520	11994.9944444444	856.785317460318
3d	3	23.3333333333333	no	5	2	4	0.1	0	1036714320	11999.0083333333	857.072023809524
3d	3	23.3333333333333	no	5	2	4	0.075	0	1037059800	12003.0069444444	857.357638888889
4d	3	28	no	4	4	1	0	0	1037059800	12003.0069444444	857.357638888889
4d	3	28	no	4	4	2	0	0	1037059800	12003.0069444444	857.357638888889
4d	3	21	no	4	3	4	0	0	1038010080	12014.0055555556	858.143253968254
all	3	9.33333333333333	no	2	4	3	0.075	0	1038960600	12025.0069444444	858.929067460317
all	3	9.33333333333333	no	2	4	2	0.1	0	1038960600	12025.0069444444	858.929067460317
all	3	9.33333333333333	no	2	4	3	0.1	0	1038960600	12025.0069444444	858.929067460317
all	24	7	yes	3	4	3	0.05	0	1039305000	12028.9930555556	859.21378968254
4d	3	3.5	no	2	1	4	0.075	0	1040861640	12047.0097222222	860.500694444445
4d	3	3.5	no	2	1	4	0.1	0	1040861640	12047.0097222222	860.500694444445
4d	3	3.5	no	2	1	4	0	0	1041207240	12051.0097222222	860.786408730159
4d	3	3.5	no	2	1	4	0.025	0	1041207240	12051.0097222222	860.786408730159
4d	3	3.5	no	2	1	4	0.05	0	1041207240	12051.0097222222	860.786408730159
1d	3	28	no	2	2	4	0	0	1042071240	12061.0097222222	861.500694444445
1d	3	28	no	2	2	4	0.025	0	1042071240	12061.0097222222	861.500694444445
1d	3	28	no	2	2	4	0.05	0	1042071240	12061.0097222222	861.500694444445
1d	3	28	no	2	2	4	0.075	0	1042071240	12061.0097222222	861.500694444445
1d	3	28	no	2	2	4	0.1	0	1042416840	12065.0097222222	861.786408730159
1d	3	28	yes	1	4	1	0	0	1042676040	12068.0097222222	862.000694444445
1d	3	28	yes	1	4	2	0	0	1042676040	12068.0097222222	862.000694444445
1d	3	28	yes	1	4	1	0.025	0	1042676040	12068.0097222222	862.000694444445
1d	3	28	yes	1	4	2	0.025	0	1042676040	12068.0097222222	862.000694444445
1d	3	28	no	1	4	1	0	0	1042676040	12068.0097222222	862.000694444445
1d	3	28	no	1	4	2	0	0	1042676040	12068.0097222222	862.000694444445
1d	3	28	no	1	4	1	0.025	0	1042676040	12068.0097222222	862.000694444445
1d	3	28	no	1	4	2	0.025	0	1042676040	12068.0097222222	862.000694444445
3d	25	11.6666666666667	yes	3	3	3	0.025	0	1043496660	12077.5076388889	862.679117063492
all	2	14	no	3	4	3	0	0	1044663240	12091.0097222222	863.643551587302
all	2	14	no	3	4	3	0.025	0	1044663240	12091.0097222222	863.643551587302
all	2	14	no	3	4	3	0.05	0	1044663240	12091.0097222222	863.643551587302
all	2	14	no	3	4	3	0.075	0	1044663240	12091.0097222222	863.643551587302
1d	3	35	yes	2	4	4	0.025	0	1045440720	12100.0083333333	864.28630952381
1d	3	35	yes	2	4	4	0.05	0	1045440720	12100.0083333333	864.28630952381
1d	3	35	yes	2	4	4	0.075	0	1045440720	12100.0083333333	864.28630952381
1d	3	35	yes	2	4	1	0.1	0	1045699920	12103.0083333333	864.500595238095
1d	3	35	yes	2	4	2	0.1	0	1045699920	12103.0083333333	864.500595238095
1d	3	35	yes	2	4	3	0.1	0	1045699920	12103.0083333333	864.500595238095
1d	3	35	yes	2	4	4	0	0	1046045520	12107.0083333333	864.78630952381
1d	3	14	no	2	1	4	0	0	1046650440	12114.0097222222	865.286408730159
1d	3	14	no	2	1	4	0.025	0	1046650440	12114.0097222222	865.286408730159
1d	3	14	no	2	1	4	0.05	0	1046650440	12114.0097222222	865.286408730159
1d	3	14	no	2	1	4	0.075	0	1046650440	12114.0097222222	865.286408730159
1d	3	14	no	2	1	4	0.1	0	1046650440	12114.0097222222	865.286408730159
1d	3	28	yes	2	3	4	0.1	0	1046823120	12116.0083333333	865.429166666667
1d	3	7	yes	1	1	4	0	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	yes	1	1	4	0.025	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	yes	1	1	4	0.05	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	yes	1	1	4	0.075	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	yes	1	1	4	0.1	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	no	1	1	4	0	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	no	1	1	4	0.025	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	no	1	1	4	0.05	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	no	1	1	4	0.075	0	1046995800	12118.0069444444	865.571924603175
1d	3	7	no	1	1	4	0.1	0	1046995800	12118.0069444444	865.571924603175
4d	25	12.25	yes	4	4	3	0.025	0	1047210540	12120.4923611111	865.749454365079
1d	3	21	yes	1	3	1	0.075	0	1047773640	12127.0097222222	866.21498015873
1d	3	21	yes	1	3	2	0.075	0	1047773640	12127.0097222222	866.21498015873
1d	3	21	yes	1	3	1	0.1	0	1047773640	12127.0097222222	866.21498015873
1d	3	21	yes	1	3	2	0.1	0	1047773640	12127.0097222222	866.21498015873
1d	3	21	no	1	3	1	0.075	0	1047773640	12127.0097222222	866.21498015873
1d	3	21	no	1	3	2	0.075	0	1047773640	12127.0097222222	866.21498015873
1d	3	21	no	1	3	1	0.1	0	1047773640	12127.0097222222	866.21498015873
1d	3	21	no	1	3	2	0.1	0	1047773640	12127.0097222222	866.21498015873
1d	3	21	yes	1	3	3	0	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	yes	1	3	4	0	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	yes	1	3	3	0.025	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	yes	1	3	4	0.025	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	yes	1	3	3	0.05	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	yes	1	3	4	0.05	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	no	1	3	3	0	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	no	1	3	4	0	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	no	1	3	3	0.025	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	no	1	3	4	0.025	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	no	1	3	3	0.05	0	1048896840	12140.0097222222	867.143551587302
1d	3	21	no	1	3	4	0.05	0	1048896840	12140.0097222222	867.143551587302
1d	3	14	yes	1	2	4	0	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	yes	1	2	4	0.025	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	yes	1	2	4	0.05	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	yes	1	2	4	0.075	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	yes	1	2	4	0.1	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	no	1	2	4	0	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	no	1	2	4	0.025	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	no	1	2	4	0.05	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	no	1	2	4	0.075	0	1049069520	12142.0083333333	867.28630952381
1d	3	14	no	1	2	4	0.1	0	1049069520	12142.0083333333	867.28630952381
all	2	14	no	3	4	1	0.1	0	1049328720	12145.0083333333	867.500595238095
all	2	14	no	3	4	2	0.1	0	1049328720	12145.0083333333	867.500595238095
all	2	14	no	3	4	3	0.1	0	1049328720	12145.0083333333	867.500595238095
4d	24	5.25	yes	1	3	1	0.05	0	1052351400	12179.9930555556	869.999503968254
4d	24	5.25	no	1	3	1	0.05	0	1052351400	12179.9930555556	869.999503968254
4d	2	21	no	4	3	4	0.05	0	1052698320	12184.0083333333	870.28630952381
4d	2	21	no	4	3	4	0.075	0	1052698320	12184.0083333333	870.28630952381
4d	2	21	no	4	3	4	0.1	0	1052698320	12184.0083333333	870.28630952381
3d	2	46.6666666666667	no	5	4	1	0.05	0	1053993000	12198.9930555556	871.356646825397
3d	2	46.6666666666667	no	5	4	2	0.05	0	1053993000	12198.9930555556	871.356646825397
3d	2	46.6666666666667	no	5	4	3	0.05	0	1053993000	12198.9930555556	871.356646825397
4d	2	35	no	5	4	1	0.05	0	1056412200	12226.9930555556	873.356646825397
4d	2	35	no	5	4	2	0.05	0	1056412200	12226.9930555556	873.356646825397
4d	2	35	no	5	4	3	0.05	0	1056412200	12226.9930555556	873.356646825397
4d	2	35	no	5	4	4	0.05	0	1056412200	12226.9930555556	873.356646825397
4d	2	35	no	5	4	1	0.075	0	1056412200	12226.9930555556	873.356646825397
4d	2	35	no	5	4	2	0.075	0	1056412200	12226.9930555556	873.356646825397
4d	2	35	no	5	4	3	0.075	0	1056412200	12226.9930555556	873.356646825397
4d	2	35	no	5	4	4	0.075	0	1056412200	12226.9930555556	873.356646825397
all	25	10.5	yes	6	4	1	0.05	0	1056627900	12229.4895833333	873.534970238095
1d	3	35	no	5	1	2	0.1	0	1058573520	12252.0083333333	875.143452380952
4d	25	10.5	yes	4	3	1	0.1	0	1059911100	12267.4895833333	876.249255952381
2d	3	35	no	5	2	3	0	0	1060215120	12271.0083333333	876.500595238095
2d	3	35	no	5	2	3	0.025	0	1060215120	12271.0083333333	876.500595238095
2d	3	35	no	5	2	3	0.05	0	1060215120	12271.0083333333	876.500595238095
2d	3	35	no	5	2	3	0.075	0	1060215120	12271.0083333333	876.500595238095
2d	3	35	no	5	2	3	0.1	0	1060215120	12271.0083333333	876.500595238095
2d	3	17.5	no	5	1	3	0	0	1060388040	12273.0097222222	876.643551587302
2d	3	17.5	no	5	1	3	0.025	0	1060388040	12273.0097222222	876.643551587302
2d	3	17.5	no	5	1	3	0.05	0	1060388040	12273.0097222222	876.643551587302
2d	3	17.5	no	5	1	3	0.075	0	1060388040	12273.0097222222	876.643551587302
2d	3	17.5	no	5	1	3	0.1	0	1060388040	12273.0097222222	876.643551587302
3d	2	42	no	6	3	1	0.025	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	2	0.025	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	3	0.025	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	1	0.025	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	2	0.025	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	3	0.025	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	1	0.05	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	2	0.05	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	3	0.05	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	1	0.05	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	2	0.05	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	3	0.05	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	1	0.075	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	2	0.075	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	3	0.075	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	1	0.075	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	2	0.075	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	3	0.075	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	1	0.1	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	2	0.1	0	1062892200	12301.9930555556	878.71378968254
3d	2	42	no	6	3	3	0.1	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	1	0.1	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	2	0.1	0	1062892200	12301.9930555556	878.71378968254
3d	2	56	no	6	4	3	0.1	0	1062892200	12301.9930555556	878.71378968254
1d	3	35	no	5	1	2	0	0	1063930320	12314.0083333333	879.572023809524
1d	3	35	no	5	1	2	0.025	0	1063930320	12314.0083333333	879.572023809524
1d	3	35	no	5	1	2	0.05	0	1063930320	12314.0083333333	879.572023809524
1d	3	35	no	5	1	2	0.075	0	1063930320	12314.0083333333	879.572023809524
4d	2	26.25	no	5	3	1	0.1	0	1064016600	12315.0069444444	879.643353174603
4d	2	26.25	no	5	3	2	0.1	0	1064016600	12315.0069444444	879.643353174603
4d	2	26.25	no	5	3	3	0.1	0	1064016600	12315.0069444444	879.643353174603
4d	2	26.25	no	5	3	4	0.1	0	1064016600	12315.0069444444	879.643353174603
all	25	8.16666666666667	yes	4	4	2	0.1	0	1065008820	12326.4909722222	880.463640873016
3d	3	9.33333333333333	no	4	1	4	0	0	1066090320	12339.0083333333	881.357738095238
3d	3	9.33333333333333	no	4	1	4	0.025	0	1066090320	12339.0083333333	881.357738095238
3d	3	9.33333333333333	no	4	1	4	0.05	0	1066090320	12339.0083333333	881.357738095238
3d	3	9.33333333333333	no	4	1	4	0.075	0	1066090320	12339.0083333333	881.357738095238
3d	3	9.33333333333333	no	4	1	4	0.1	0	1066090320	12339.0083333333	881.357738095238
2d	3	42	no	4	3	3	0	0	1066176840	12340.0097222222	881.429265873016
2d	3	56	no	4	4	2	0	0	1066176840	12340.0097222222	881.429265873016
2d	3	56	no	4	4	3	0	0	1066176840	12340.0097222222	881.429265873016
2d	3	42	no	4	3	3	0.025	0	1066176840	12340.0097222222	881.429265873016
2d	3	56	no	4	4	2	0.025	0	1066176840	12340.0097222222	881.429265873016
2d	3	56	no	4	4	3	0.025	0	1066176840	12340.0097222222	881.429265873016
2d	3	42	no	4	3	3	0.05	0	1066176840	12340.0097222222	881.429265873016
2d	3	56	no	4	4	2	0.05	0	1066176840	12340.0097222222	881.429265873016
2d	3	56	no	4	4	3	0.05	0	1066176840	12340.0097222222	881.429265873016
4d	3	17.5	no	5	2	4	0	0	1068336840	12365.0097222222	883.21498015873
4d	3	17.5	no	5	2	4	0.025	0	1068336840	12365.0097222222	883.21498015873
4d	3	17.5	no	5	2	4	0.05	0	1068336840	12365.0097222222	883.21498015873
4d	3	17.5	no	5	2	4	0.075	0	1068336840	12365.0097222222	883.21498015873
4d	3	17.5	no	5	2	4	0.1	0	1068336840	12365.0097222222	883.21498015873
4d	25	12.25	yes	5	3	2	0.075	0	1068464940	12366.4923611111	883.320882936508
2d	3	56	no	4	4	1	0.075	0	1068855000	12371.0069444444	883.643353174603
2d	3	56	no	4	4	1	0.1	0	1068855000	12371.0069444444	883.643353174603
4d	3	8.75	no	5	1	4	0	0	1069892040	12383.0097222222	884.500694444445
4d	3	8.75	no	5	1	4	0.025	0	1069892040	12383.0097222222	884.500694444445
4d	3	8.75	no	5	1	4	0.05	0	1069892040	12383.0097222222	884.500694444445
4d	3	8.75	no	5	1	4	0.075	0	1069892040	12383.0097222222	884.500694444445
4d	3	8.75	no	5	1	4	0.1	0	1069892040	12383.0097222222	884.500694444445
3d	25	16.3333333333333	yes	5	3	2	0.025	0	1070540100	12390.5104166667	885.036458333333
3d	2	28	no	4	3	4	0	0	1070755920	12393.0083333333	885.214880952381
3d	2	37.3333333333333	no	4	4	1	0	0	1070755920	12393.0083333333	885.214880952381
3d	2	37.3333333333333	no	4	4	2	0	0	1070755920	12393.0083333333	885.214880952381
3d	2	37.3333333333333	no	4	4	3	0	0	1070755920	12393.0083333333	885.214880952381
3d	2	37.3333333333333	no	4	4	4	0	0	1070755920	12393.0083333333	885.214880952381
3d	2	28	no	4	3	4	0.025	0	1070755920	12393.0083333333	885.214880952381
1d	3	42	no	3	2	2	0.075	0	1070842440	12394.0097222222	885.286408730159
1d	3	42	no	3	2	3	0.075	0	1070842440	12394.0097222222	885.286408730159
1d	3	63	no	3	3	2	0.075	0	1070842440	12394.0097222222	885.286408730159
1d	3	63	no	3	3	3	0.075	0	1070842440	12394.0097222222	885.286408730159
1d	3	42	no	3	2	2	0.1	0	1070842440	12394.0097222222	885.286408730159
1d	3	42	no	3	2	3	0.1	0	1070842440	12394.0097222222	885.286408730159
1d	3	63	no	3	3	2	0.1	0	1070842440	12394.0097222222	885.286408730159
1d	3	63	no	3	3	3	0.1	0	1070842440	12394.0097222222	885.286408730159
3d	25	18.6666666666667	yes	6	3	1	0.025	0	1071490620	12401.5118055556	885.822271825397
4d	25	7	yes	2	3	1	0.1	0	1071921060	12406.49375	886.178125
2d	2	42	no	3	4	1	0	0	1072309800	12410.9930555556	886.499503968254
2d	2	42	no	3	4	2	0	0	1072309800	12410.9930555556	886.499503968254
2d	2	42	no	3	4	3	0	0	1072309800	12410.9930555556	886.499503968254
2d	2	42	no	3	4	1	0.025	0	1072309800	12410.9930555556	886.499503968254
2d	2	42	no	3	4	2	0.025	0	1072309800	12410.9930555556	886.499503968254
2d	2	42	no	3	4	3	0.025	0	1072309800	12410.9930555556	886.499503968254
2d	2	42	no	3	4	1	0.05	0	1072309800	12410.9930555556	886.499503968254
2d	2	42	no	3	4	2	0.05	0	1072309800	12410.9930555556	886.499503968254
2d	2	42	no	3	4	3	0.05	0	1072309800	12410.9930555556	886.499503968254
2d	1	28	no	2	4	1	0	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	2	0	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	3	0	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	4	0	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	1	0.025	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	2	0.025	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	3	0.025	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	4	0.025	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	1	0.05	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	2	0.05	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	3	0.05	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	4	0.05	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	1	0.075	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	2	0.075	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	3	0.075	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	4	0.075	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	1	0.1	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	2	0.1	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	3	0.1	0	1072570440	12414.0097222222	886.71498015873
2d	1	28	no	2	4	4	0.1	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	1	0	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	2	0	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	3	0	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	4	0	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	1	0.025	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	2	0.025	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	3	0.025	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	4	0.025	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	1	0.05	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	2	0.05	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	3	0.05	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	4	0.05	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	1	0.075	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	2	0.075	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	3	0.075	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	4	0.075	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	1	0.1	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	2	0.1	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	3	0.1	0	1072570440	12414.0097222222	886.71498015873
3d	1	28	no	3	4	4	0.1	0	1072570440	12414.0097222222	886.71498015873
1d	3	42	no	3	2	3	0	0	1072656840	12415.0097222222	886.786408730159
1d	3	63	no	3	3	2	0	0	1072656840	12415.0097222222	886.786408730159
1d	3	63	no	3	3	3	0	0	1072656840	12415.0097222222	886.786408730159
1d	3	42	no	3	2	3	0.025	0	1072656840	12415.0097222222	886.786408730159
1d	3	63	no	3	3	2	0.025	0	1072656840	12415.0097222222	886.786408730159
1d	3	63	no	3	3	3	0.025	0	1072656840	12415.0097222222	886.786408730159
1d	3	42	no	3	2	3	0.05	0	1072656840	12415.0097222222	886.786408730159
1d	3	63	no	3	3	2	0.05	0	1072656840	12415.0097222222	886.786408730159
1d	3	63	no	3	3	3	0.05	0	1072656840	12415.0097222222	886.786408730159
2d	3	42	no	4	3	2	0.1	0	1073088840	12420.0097222222	887.143551587302
1d	2	70	no	5	2	3	0.075	0	1075767000	12451.0069444444	889.357638888889
1d	2	70	no	5	2	3	0.1	0	1075767000	12451.0069444444	889.357638888889
1d	2	70	no	5	2	3	0	0	1076199120	12456.0083333333	889.714880952381
1d	2	70	no	5	2	3	0.025	0	1076199120	12456.0083333333	889.714880952381
1d	2	70	no	5	2	3	0.05	0	1076199120	12456.0083333333	889.714880952381
4d	1	28	no	4	4	1	0.025	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	2	0.025	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	3	0.025	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	4	0.025	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	1	0.05	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	2	0.05	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	3	0.05	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	4	0.05	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	1	0.075	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	2	0.075	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	3	0.075	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	4	0.075	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	1	0.1	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	2	0.1	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	3	0.1	0	1078618440	12484.0097222222	891.71498015873
4d	1	28	no	4	4	4	0.1	0	1078618440	12484.0097222222	891.71498015873
2d	1	31.5	no	3	3	4	0	0	1081037640	12512.0097222222	893.71498015873
2d	1	31.5	no	3	3	4	0.025	0	1081037640	12512.0097222222	893.71498015873
2d	1	31.5	no	3	3	4	0.05	0	1081037640	12512.0097222222	893.71498015873
2d	1	31.5	no	3	3	4	0.075	0	1081037640	12512.0097222222	893.71498015873
2d	2	52.5	no	5	3	1	0.1	0	1082418600	12527.9930555556	894.856646825397
2d	2	52.5	no	5	3	2	0.1	0	1082418600	12527.9930555556	894.856646825397
2d	2	70	no	5	4	1	0.1	0	1082418600	12527.9930555556	894.856646825397
2d	2	70	no	5	4	2	0.1	0	1082418600	12527.9930555556	894.856646825397
4d	2	42	no	6	4	1	0.075	0	1083109680	12535.9916666667	895.427976190476
4d	2	42	no	6	4	2	0.075	0	1083109680	12535.9916666667	895.427976190476
4d	2	42	no	6	4	3	0.075	0	1083109680	12535.9916666667	895.427976190476
4d	2	42	no	6	4	4	0.075	0	1083109680	12535.9916666667	895.427976190476
4d	2	42	no	6	4	1	0.1	0	1083109680	12535.9916666667	895.427976190476
4d	2	42	no	6	4	2	0.1	0	1083109680	12535.9916666667	895.427976190476
4d	2	42	no	6	4	3	0.1	0	1083109680	12535.9916666667	895.427976190476
4d	2	42	no	6	4	4	0.1	0	1083109680	12535.9916666667	895.427976190476
4d	25	12.25	yes	6	2	3	0.1	0	1083586380	12541.5090277778	895.822073412698
3d	25	4.66666666666667	no	2	1	2	0.075	0	1085313300	12561.4965277778	897.249751984127
